contour.ID,xrT,yrT,xlT,ylT
23,7302.4349999999995,3718.719,4682.1494999999995,3865.995
23,7284.0255,3730.9919999999997,4700.559,3872.1315
23,7259.4794999999995,3724.8555,4725.105,3865.995
23,7247.2065,3737.1285,4737.378,3878.268
23,7222.6605,3743.265,4755.787499999999,3884.4045
23,7210.3875,3743.265,4768.0605,3878.268
23,7191.978,3743.265,4792.6065,3878.268
23,7179.705,3755.538,4811.016,3884.4045
23,7155.159,3749.4015,4823.289,3884.4045
23,7130.612999999999,3749.4015,4847.835,3878.268
23,7124.4765,3761.6745,4853.9715,3884.4045
23,7099.9304999999995,3761.6745,4878.5175,3884.4045
23,7087.6575,3761.6745,4903.0635,3878.268
23,7063.1115,3755.538,4909.2,3878.268
23,7044.702,3755.538,4933.746,3872.1315
23,7032.429,3755.538,4946.019,3872.1315
23,7007.883,3755.538,4964.4285,3872.1315
23,6995.61,3743.265,4976.7015,3859.8585
23,6971.063999999999,3743.265,5001.2474999999995,3853.7219999999998
23,6964.9275,3743.265,5007.384,3853.7219999999998
23,6940.3814999999995,3743.265,5031.93,3847.5854999999997
23,6928.1085,3730.9919999999997,5044.2029999999995,3835.3125
23,6903.5625,3730.9919999999997,5062.6125,3835.3125
23,6897.4259999999995,3718.719,5074.8855,3823.0395
23,6885.153,3706.446,5087.1585,3810.7664999999997
23,6860.607,3706.446,5105.568,3804.63
23,6848.334,3694.173,5117.840999999999,3792.357
23,6836.061,3688.0364999999997,5130.114,3786.2205
23,6817.6515,3675.7635,5154.66,3767.8109999999997
23,6805.3785,3663.4905,5160.7964999999995,3755.538
23,6793.1055,3651.2174999999997,5173.0695,3743.265
23,6780.8324999999995,3645.081,5185.3425,3737.1285
23,6774.696,3632.808,5197.6155,3724.8555
23,6762.423,3620.535,5203.7519999999995,3712.5825
23,6750.15,3602.1255,5216.025,3688.0364999999997
23,6737.8769999999995,3589.8525,5228.298,3675.7635
23,6725.604,3577.5795,5240.571,3663.4905
23,6725.604,3571.4429999999998,5252.844,3651.2174999999997
23,6719.4675,3546.897,5252.844,3632.808
23,6707.1945,3540.7605,5258.9805,3620.535
23,6694.9214999999995,3528.4874999999997,5271.2535,3608.2619999999997
23,6694.9214999999995,3503.9415,5271.2535,3589.8525
23,6682.6485,3497.805,5283.5265,3577.5795
23,6682.6485,3473.259,5283.5265,3559.17
23,6676.512,3467.1225,5295.7995,3546.897
23,6676.512,3442.5765,5295.7995,3528.4874999999997
23,6664.239,3436.44,5301.936,3516.2145
23,6664.239,3411.894,5301.936,3491.6684999999998
23,6664.239,3405.7574999999997,5301.936,3485.5319999999997
23,7124.4765,2994.612,4847.835,3129.615
23,7124.4765,3006.8849999999998,4847.835,3141.888
23,7136.7495,3013.0215,4847.835,3154.161
23,7136.7495,3025.2945,4835.562,3160.2975
23,7136.7495,3037.5675,4835.562,3172.5705
23,7136.7495,3043.7039999999997,4835.562,3184.8435
23,7136.7495,3068.25,4835.562,3203.2529999999997
23,7136.7495,3074.3865,4835.562,3215.526
23,7136.7495,3086.6594999999998,4835.562,3221.6625
23,7136.7495,3098.9325,4835.562,3233.9355
23,7149.0225,3098.9325,4835.562,3233.9355
23,7149.0225,3105.069,4823.289,3246.2084999999997
23,7149.0225,3117.342,4829.4255,3252.345
23,7149.0225,3129.615,4829.4255,3264.618
23,7149.0225,3135.7515,4829.4255,3276.891
23,7161.2955,3148.0245,4829.4255,3283.0274999999997
23,7161.2955,3160.2975,4817.1525,3295.3005
23,7161.2955,3172.5705,4817.1525,3307.5735
23,7161.2955,3178.707,4817.1525,3319.8465
23,7161.2955,3190.98,4817.1525,3325.9829999999997
23,7167.432,3203.2529999999997,4804.8795,3338.256
23,7167.432,3209.3894999999998,4804.8795,3350.529
23,7167.432,3209.3894999999998,4804.8795,3350.529
23,7179.705,3221.6625,4804.8795,3362.802
23,7179.705,3233.9355,4798.7429999999995,3368.9384999999997
23,7179.705,3240.072,4798.7429999999995,3381.2115
23,7179.705,3252.345,4798.7429999999995,3393.4845
23,7191.978,3252.345,4786.47,3393.4845
23,7191.978,3264.618,4786.47,3405.7574999999997
23,7191.978,3276.891,4786.47,3411.894
23,7204.251,3276.891,4774.197,3418.0305
23,7204.251,3283.0274999999997,4774.197,3424.167
23,7216.523999999999,3295.3005,4774.197,3436.44
23,7216.523999999999,3295.3005,4761.924,3436.44
23,7210.3875,3307.5735,4768.0605,3448.7129999999997
23,7222.6605,3307.5735,4755.787499999999,3448.7129999999997
23,7222.6605,3319.8465,4755.787499999999,3460.986
23,7234.9335,3319.8465,4743.5145,3460.986
23,7234.9335,3325.9829999999997,4743.5145,3473.259
23,7247.2065,3332.1195,4743.5145,3473.259
23,7247.2065,3332.1195,4731.2415,3473.259
23,7259.4794999999995,3338.256,4731.2415,3485.5319999999997
23,7259.4794999999995,3338.256,4718.9685,3485.5319999999997
23,7271.7525,3338.256,4718.9685,3485.5319999999997
23,7271.7525,3338.256,4712.832,3485.5319999999997
23,7277.889,3350.529,4700.559,3497.805
23,7277.889,3350.529,4700.559,3497.805
23,7290.162,3350.529,4688.286,3503.9415
23,7290.162,3350.529,4688.286,3503.9415
23,7302.4349999999995,3356.6655,4676.013,3503.9415
23,7314.708,3356.6655,4663.74,3503.9415
23,7314.708,3356.6655,4663.74,3503.9415
23,7326.981,3344.3925,4657.6035,3497.805
23,7339.254,3344.3925,4645.3305,3497.805
23,7339.254,3344.3925,4645.3305,3497.805
23,7351.527,3344.3925,4633.0575,3503.9415
23,7363.8,3338.256,4620.7845,3491.6684999999998
23,7369.9365,3338.256,4620.7845,3491.6684999999998
23,7369.9365,3338.256,4608.5115,3491.6684999999998
23,7382.2095,3325.9829999999997,4596.2384999999995,3485.5319999999997
23,7394.4825,3319.8465,4583.9655,3479.3955
23,7406.7555,3319.8465,4577.829,3479.3955
23,7406.7555,3307.5735,4577.829,3467.1225
23,7419.028499999999,3301.437,4565.556,3460.986
23,7431.3015,3301.437,4553.282999999999,3460.986
23,7443.5745,3289.1639999999998,4541.01,3454.8495
23,7449.711,3283.0274999999997,4528.737,3448.7129999999997
23,7461.9839999999995,3270.7545,4528.737,3436.44
23,7461.9839999999995,3258.4815,4516.464,3430.3035
23,7474.257,3252.345,4504.191,3418.0305
23,7474.257,3252.345,4504.191,3418.0305
23,7486.53,3240.072,4491.918,3411.894
23,7486.53,3233.9355,4491.918,3399.621
23,7498.803,3221.6625,4479.6449999999995,3393.4845
23,7498.803,3209.3894999999998,4479.6449999999995,3381.2115
23,7511.076,3203.2529999999997,4467.372,3375.075
23,7511.076,3190.98,4467.372,3362.802
23,7523.349,3178.707,4455.099,3356.6655
23,7523.349,3172.5705,4455.099,3344.3925
23,7523.349,3160.2975,4455.099,3338.256
23,7535.621999999999,3154.161,4442.826,3325.9829999999997
23,7535.621999999999,3141.888,4442.826,3319.8465
23,7535.621999999999,3123.4784999999997,4442.826,3295.3005
23,7547.8949999999995,3111.2055,4430.553,3289.1639999999998
23,7547.8949999999995,3098.9325,4430.553,3276.891
23,7547.8949999999995,3092.796,4430.553,3270.7545
23,7554.0315,3080.523,4418.28,3258.4815
23,7554.0315,3068.25,4418.28,3252.345
23,7554.0315,3062.1135,4418.28,3240.072
23,7566.3045,3049.8405,4406.007,3233.9355
23,7566.3045,3043.7039999999997,4406.007,3221.6625
23,7578.577499999999,3031.431,4406.007,3215.526
23,7578.577499999999,3019.158,4393.7339999999995,3203.2529999999997
23,7578.577499999999,3013.0215,4393.7339999999995,3197.1165
23,7590.8505,3000.7485,4381.461,3184.8435
23,7590.8505,2988.4755,4381.461,3178.707
23,7603.1235,2982.339,4369.188,3166.4339999999997
23,7615.3965,2970.066,4356.915,3160.2975
23,7615.3965,2963.9294999999997,4356.915,3148.0245
23,7621.532999999999,2951.6565,4344.642,3141.888
23,7633.806,2945.52,4332.369,3135.7515
23,7646.079,2933.247,4320.096,3123.4784999999997
23,7646.079,2927.1105,4320.096,3117.342
23,7658.352,2914.8375,4307.823,3105.069
23,7670.625,2908.701,4295.55,3098.9325
23,7676.7615,2896.428,4283.277,3092.796
23,7689.0345,2890.2915,4271.004,3080.523
23,7701.3075,2878.0185,4258.731,3074.3865
23,7713.5805,2871.882,4246.458,3068.25
23,7725.8535,2859.609,4240.3215,3062.1135
23,7731.99,2853.4725,4228.0485,3049.8405
23,7744.263,2841.1994999999997,4215.7755,3043.7039999999997
23,7756.536,2835.063,4203.5025,3037.5675
23,7756.536,2835.063,4203.5025,3037.5675
24,7124.4765,2994.612,4847.835,3129.615
24,7793.355,2442.3269999999998,4123.728,2657.1045
24,7756.536,2835.063,4203.5025,3037.5675
24,7744.263,2841.1994999999997,4215.7755,3043.7039999999997
24,7731.99,2853.4725,4228.0485,3049.8405
24,7725.8535,2859.609,4240.3215,3062.1135
24,7713.5805,2871.882,4246.458,3068.25
24,7701.3075,2878.0185,4258.731,3074.3865
24,7689.0345,2890.2915,4271.004,3080.523
24,7676.7615,2896.428,4283.277,3092.796
24,7670.625,2908.701,4295.55,3098.9325
24,7658.352,2914.8375,4307.823,3105.069
24,7646.079,2927.1105,4320.096,3117.342
24,7646.079,2933.247,4320.096,3123.4784999999997
24,7633.806,2945.52,4332.369,3135.7515
24,7621.532999999999,2951.6565,4344.642,3141.888
24,7615.3965,2963.9294999999997,4356.915,3148.0245
24,7615.3965,2970.066,4356.915,3160.2975
24,7603.1235,2982.339,4369.188,3166.4339999999997
24,7590.8505,2988.4755,4381.461,3178.707
24,7590.8505,3000.7485,4381.461,3184.8435
24,7578.577499999999,3013.0215,4393.7339999999995,3197.1165
24,7578.577499999999,3019.158,4393.7339999999995,3203.2529999999997
24,7578.577499999999,3031.431,4406.007,3215.526
24,7566.3045,3043.7039999999997,4406.007,3221.6625
24,7566.3045,3049.8405,4406.007,3233.9355
24,7554.0315,3062.1135,4418.28,3240.072
24,7554.0315,3068.25,4418.28,3252.345
24,7554.0315,3080.523,4418.28,3258.4815
24,7547.8949999999995,3092.796,4430.553,3270.7545
24,7547.8949999999995,3098.9325,4430.553,3276.891
24,7547.8949999999995,3111.2055,4430.553,3289.1639999999998
24,7535.621999999999,3123.4784999999997,4442.826,3295.3005
24,7535.621999999999,3141.888,4442.826,3319.8465
24,7535.621999999999,3154.161,4442.826,3325.9829999999997
24,7523.349,3160.2975,4455.099,3338.256
24,7523.349,3172.5705,4455.099,3344.3925
24,7523.349,3178.707,4455.099,3356.6655
24,7511.076,3190.98,4467.372,3362.802
24,7511.076,3203.2529999999997,4467.372,3375.075
24,7498.803,3209.3894999999998,4479.6449999999995,3381.2115
24,7498.803,3221.6625,4479.6449999999995,3393.4845
24,7486.53,3233.9355,4491.918,3399.621
24,7486.53,3240.072,4491.918,3411.894
24,7474.257,3252.345,4504.191,3418.0305
24,7474.257,3252.345,4504.191,3418.0305
24,7461.9839999999995,3258.4815,4516.464,3430.3035
24,7461.9839999999995,3270.7545,4528.737,3436.44
24,7449.711,3283.0274999999997,4528.737,3448.7129999999997
24,7443.5745,3289.1639999999998,4541.01,3454.8495
24,7431.3015,3301.437,4553.282999999999,3460.986
24,7419.028499999999,3301.437,4565.556,3460.986
24,7406.7555,3307.5735,4577.829,3467.1225
24,7406.7555,3319.8465,4577.829,3479.3955
24,7394.4825,3319.8465,4583.9655,3479.3955
24,7382.2095,3325.9829999999997,4596.2384999999995,3485.5319999999997
24,7369.9365,3338.256,4608.5115,3491.6684999999998
24,7369.9365,3338.256,4620.7845,3491.6684999999998
24,7363.8,3338.256,4620.7845,3491.6684999999998
24,7351.527,3344.3925,4633.0575,3503.9415
24,7339.254,3344.3925,4645.3305,3497.805
24,7339.254,3344.3925,4645.3305,3497.805
24,7326.981,3344.3925,4657.6035,3497.805
24,7314.708,3356.6655,4663.74,3503.9415
24,7314.708,3356.6655,4663.74,3503.9415
24,7302.4349999999995,3356.6655,4676.013,3503.9415
24,7290.162,3350.529,4688.286,3503.9415
24,7290.162,3350.529,4688.286,3503.9415
24,7277.889,3350.529,4700.559,3497.805
24,7277.889,3350.529,4700.559,3497.805
24,7271.7525,3338.256,4712.832,3485.5319999999997
24,7271.7525,3338.256,4718.9685,3485.5319999999997
24,7259.4794999999995,3338.256,4718.9685,3485.5319999999997
24,7259.4794999999995,3338.256,4731.2415,3485.5319999999997
24,7247.2065,3332.1195,4731.2415,3473.259
24,7247.2065,3332.1195,4743.5145,3473.259
24,7234.9335,3325.9829999999997,4743.5145,3473.259
24,7234.9335,3319.8465,4743.5145,3460.986
24,7222.6605,3319.8465,4755.787499999999,3460.986
24,7222.6605,3307.5735,4755.787499999999,3448.7129999999997
24,7210.3875,3307.5735,4768.0605,3448.7129999999997
24,7216.523999999999,3295.3005,4761.924,3436.44
24,7216.523999999999,3295.3005,4774.197,3436.44
24,7204.251,3283.0274999999997,4774.197,3424.167
24,7204.251,3276.891,4774.197,3418.0305
24,7191.978,3276.891,4786.47,3411.894
24,7191.978,3264.618,4786.47,3405.7574999999997
24,7191.978,3252.345,4786.47,3393.4845
24,7179.705,3252.345,4798.7429999999995,3393.4845
24,7179.705,3240.072,4798.7429999999995,3381.2115
24,7179.705,3233.9355,4798.7429999999995,3368.9384999999997
24,7179.705,3221.6625,4804.8795,3362.802
24,7167.432,3209.3894999999998,4804.8795,3350.529
24,7167.432,3209.3894999999998,4804.8795,3350.529
24,7167.432,3203.2529999999997,4804.8795,3338.256
24,7161.2955,3190.98,4817.1525,3325.9829999999997
24,7161.2955,3178.707,4817.1525,3319.8465
24,7161.2955,3172.5705,4817.1525,3307.5735
24,7161.2955,3160.2975,4817.1525,3295.3005
24,7161.2955,3148.0245,4829.4255,3283.0274999999997
24,7149.0225,3135.7515,4829.4255,3276.891
24,7149.0225,3129.615,4829.4255,3264.618
24,7149.0225,3117.342,4829.4255,3252.345
24,7149.0225,3105.069,4823.289,3246.2084999999997
24,7149.0225,3098.9325,4835.562,3233.9355
24,7136.7495,3098.9325,4835.562,3233.9355
24,7136.7495,3086.6594999999998,4835.562,3221.6625
24,7136.7495,3074.3865,4835.562,3215.526
24,7136.7495,3068.25,4835.562,3203.2529999999997
24,7136.7495,3043.7039999999997,4835.562,3184.8435
24,7136.7495,3037.5675,4835.562,3172.5705
24,7136.7495,3025.2945,4835.562,3160.2975
24,7136.7495,3013.0215,4847.835,3154.161
24,7124.4765,3006.8849999999998,4847.835,3141.888
24,7124.4765,2994.612,4847.835,3129.615
24,7124.4765,2994.612,4847.835,3129.615
